record_id,source_filename,frame_index,yaw,pitch,roll,pose_bin,canonical_yaw,ldm106_raw_file,ldm106_aligned_file,ldm134_raw_file,ldm134_aligned_file,metadata_file,npz_file
frame_000312,frame_000312.jpg,312,-38.300167083740234,-6.054055690765381,5.509466648101807,left_mid,-32.5,person_05/frame_000312/ldm106_raw.csv,person_05/frame_000312/ldm106_aligned.csv,person_05/frame_000312/ldm134_raw.csv,person_05/frame_000312/ldm134_aligned.csv,person_05/frame_000312/metadata.json,person_05/frame_000312/record.npz
frame_000313,frame_000313.jpg,313,-35.8392219543457,-5.371518135070801,5.4070353507995605,left_mid,-32.5,person_05/frame_000313/ldm106_raw.csv,person_05/frame_000313/ldm106_aligned.csv,person_05/frame_000313/ldm134_raw.csv,person_05/frame_000313/ldm134_aligned.csv,person_05/frame_000313/metadata.json,person_05/frame_000313/record.npz
frame_000314,frame_000314.jpg,314,-33.10076904296875,-5.549079418182373,5.414201259613037,left_mid,-32.5,person_05/frame_000314/ldm106_raw.csv,person_05/frame_000314/ldm106_aligned.csv,person_05/frame_000314/ldm134_raw.csv,person_05/frame_000314/ldm134_aligned.csv,person_05/frame_000314/metadata.json,person_05/frame_000314/record.npz
frame_000315,frame_000315.jpg,315,-30.379314422607425,-5.567483901977539,5.24384069442749,left_mid,-32.5,person_05/frame_000315/ldm106_raw.csv,person_05/frame_000315/ldm106_aligned.csv,person_05/frame_000315/ldm134_raw.csv,person_05/frame_000315/ldm134_aligned.csv,person_05/frame_000315/metadata.json,person_05/frame_000315/record.npz
frame_000316,frame_000316.jpg,316,-27.639753341674805,-5.003291606903076,4.845243453979492,left_mid,-32.5,person_05/frame_000316/ldm106_raw.csv,person_05/frame_000316/ldm106_aligned.csv,person_05/frame_000316/ldm134_raw.csv,person_05/frame_000316/ldm134_aligned.csv,person_05/frame_000316/metadata.json,person_05/frame_000316/record.npz
frame_000317,frame_000317.jpg,317,-25.22856330871582,-5.304623603820801,4.894406318664551,left_mid,-32.5,person_05/frame_000317/ldm106_raw.csv,person_05/frame_000317/ldm106_aligned.csv,person_05/frame_000317/ldm134_raw.csv,person_05/frame_000317/ldm134_aligned.csv,person_05/frame_000317/metadata.json,person_05/frame_000317/record.npz
frame_000318,frame_000318.jpg,318,-22.865205764770508,-5.789547443389893,4.966428756713867,left_light,-17.5,person_05/frame_000318/ldm106_raw.csv,person_05/frame_000318/ldm106_aligned.csv,person_05/frame_000318/ldm134_raw.csv,person_05/frame_000318/ldm134_aligned.csv,person_05/frame_000318/metadata.json,person_05/frame_000318/record.npz
frame_000319,frame_000319.jpg,319,-21.376201629638672,-6.277315139770508,5.099837303161621,left_light,-17.5,person_05/frame_000319/ldm106_raw.csv,person_05/frame_000319/ldm106_aligned.csv,person_05/frame_000319/ldm134_raw.csv,person_05/frame_000319/ldm134_aligned.csv,person_05/frame_000319/metadata.json,person_05/frame_000319/record.npz
frame_000320,frame_000320.jpg,320,-19.804351806640625,-5.9174981117248535,5.1278395652771,left_light,-17.5,person_05/frame_000320/ldm106_raw.csv,person_05/frame_000320/ldm106_aligned.csv,person_05/frame_000320/ldm134_raw.csv,person_05/frame_000320/ldm134_aligned.csv,person_05/frame_000320/metadata.json,person_05/frame_000320/record.npz
frame_000321,frame_000321.jpg,321,-17.835725784301758,-6.263862609863281,5.257096767425537,left_light,-17.5,person_05/frame_000321/ldm106_raw.csv,person_05/frame_000321/ldm106_aligned.csv,person_05/frame_000321/ldm134_raw.csv,person_05/frame_000321/ldm134_aligned.csv,person_05/frame_000321/metadata.json,person_05/frame_000321/record.npz
frame_000322,frame_000322.jpg,322,-16.446453094482422,-5.760769844055176,5.038437843322754,left_light,-17.5,person_05/frame_000322/ldm106_raw.csv,person_05/frame_000322/ldm106_aligned.csv,person_05/frame_000322/ldm134_raw.csv,person_05/frame_000322/ldm134_aligned.csv,person_05/frame_000322/metadata.json,person_05/frame_000322/record.npz
frame_000323,frame_000323.jpg,323,-14.871612548828123,-5.728658676147461,4.849252223968506,left_light,-17.5,person_05/frame_000323/ldm106_raw.csv,person_05/frame_000323/ldm106_aligned.csv,person_05/frame_000323/ldm134_raw.csv,person_05/frame_000323/ldm134_aligned.csv,person_05/frame_000323/metadata.json,person_05/frame_000323/record.npz
frame_000324,frame_000324.jpg,324,-13.423050880432127,-5.270535945892334,4.800191402435303,left_light,-17.5,person_05/frame_000324/ldm106_raw.csv,person_05/frame_000324/ldm106_aligned.csv,person_05/frame_000324/ldm134_raw.csv,person_05/frame_000324/ldm134_aligned.csv,person_05/frame_000324/metadata.json,person_05/frame_000324/record.npz
frame_000325,frame_000325.jpg,325,-11.739737510681152,-5.5993828773498535,4.712667942047119,left_light,-17.5,person_05/frame_000325/ldm106_raw.csv,person_05/frame_000325/ldm106_aligned.csv,person_05/frame_000325/ldm134_raw.csv,person_05/frame_000325/ldm134_aligned.csv,person_05/frame_000325/metadata.json,person_05/frame_000325/record.npz
frame_000326,frame_000326.jpg,326,-10.45997142791748,-5.1707987785339355,4.62858772277832,left_light,-17.5,person_05/frame_000326/ldm106_raw.csv,person_05/frame_000326/ldm106_aligned.csv,person_05/frame_000326/ldm134_raw.csv,person_05/frame_000326/ldm134_aligned.csv,person_05/frame_000326/metadata.json,person_05/frame_000326/record.npz
frame_000327,frame_000327.jpg,327,-9.376254081726074,-4.925034999847412,4.395878314971924,frontal,0.0,person_05/frame_000327/ldm106_raw.csv,person_05/frame_000327/ldm106_aligned.csv,person_05/frame_000327/ldm134_raw.csv,person_05/frame_000327/ldm134_aligned.csv,person_05/frame_000327/metadata.json,person_05/frame_000327/record.npz
frame_000328,frame_000328.jpg,328,-7.856936931610107,-4.552339553833008,4.208974361419678,frontal,0.0,person_05/frame_000328/ldm106_raw.csv,person_05/frame_000328/ldm106_aligned.csv,person_05/frame_000328/ldm134_raw.csv,person_05/frame_000328/ldm134_aligned.csv,person_05/frame_000328/metadata.json,person_05/frame_000328/record.npz
frame_000329,frame_000329.jpg,329,-6.9361572265625,-4.418874740600586,3.94096040725708,frontal,0.0,person_05/frame_000329/ldm106_raw.csv,person_05/frame_000329/ldm106_aligned.csv,person_05/frame_000329/ldm134_raw.csv,person_05/frame_000329/ldm134_aligned.csv,person_05/frame_000329/metadata.json,person_05/frame_000329/record.npz
frame_000330,frame_000330.jpg,330,-6.007979869842529,-4.128208160400391,3.897783517837525,frontal,0.0,person_05/frame_000330/ldm106_raw.csv,person_05/frame_000330/ldm106_aligned.csv,person_05/frame_000330/ldm134_raw.csv,person_05/frame_000330/ldm134_aligned.csv,person_05/frame_000330/metadata.json,person_05/frame_000330/record.npz
frame_000331,frame_000331.jpg,331,-5.324091911315918,-4.096267223358154,3.739747047424317,frontal,0.0,person_05/frame_000331/ldm106_raw.csv,person_05/frame_000331/ldm106_aligned.csv,person_05/frame_000331/ldm134_raw.csv,person_05/frame_000331/ldm134_aligned.csv,person_05/frame_000331/metadata.json,person_05/frame_000331/record.npz
frame_000332,frame_000332.jpg,332,-4.5386834144592285,-3.797466278076172,3.527689218521118,frontal,0.0,person_05/frame_000332/ldm106_raw.csv,person_05/frame_000332/ldm106_aligned.csv,person_05/frame_000332/ldm134_raw.csv,person_05/frame_000332/ldm134_aligned.csv,person_05/frame_000332/metadata.json,person_05/frame_000332/record.npz
frame_000333,frame_000333.jpg,333,-3.763040781021118,-3.560097932815552,3.504308700561523,frontal,0.0,person_05/frame_000333/ldm106_raw.csv,person_05/frame_000333/ldm106_aligned.csv,person_05/frame_000333/ldm134_raw.csv,person_05/frame_000333/ldm134_aligned.csv,person_05/frame_000333/metadata.json,person_05/frame_000333/record.npz
frame_000334,frame_000334.jpg,334,-3.2840566635131836,-3.7544643878936768,3.5070958137512207,frontal,0.0,person_05/frame_000334/ldm106_raw.csv,person_05/frame_000334/ldm106_aligned.csv,person_05/frame_000334/ldm134_raw.csv,person_05/frame_000334/ldm134_aligned.csv,person_05/frame_000334/metadata.json,person_05/frame_000334/record.npz
frame_000335,frame_000335.jpg,335,-2.7339043617248535,-3.3087799549102783,3.3750367164611816,frontal,0.0,person_05/frame_000335/ldm106_raw.csv,person_05/frame_000335/ldm106_aligned.csv,person_05/frame_000335/ldm134_raw.csv,person_05/frame_000335/ldm134_aligned.csv,person_05/frame_000335/metadata.json,person_05/frame_000335/record.npz
frame_000336,frame_000336.jpg,336,-2.197050094604492,-3.0152390003204346,3.35565185546875,frontal,0.0,person_05/frame_000336/ldm106_raw.csv,person_05/frame_000336/ldm106_aligned.csv,person_05/frame_000336/ldm134_raw.csv,person_05/frame_000336/ldm134_aligned.csv,person_05/frame_000336/metadata.json,person_05/frame_000336/record.npz
frame_000337,frame_000337.jpg,337,-1.3800530433654783,-2.9094536304473877,3.551506996154785,frontal,0.0,person_05/frame_000337/ldm106_raw.csv,person_05/frame_000337/ldm106_aligned.csv,person_05/frame_000337/ldm134_raw.csv,person_05/frame_000337/ldm134_aligned.csv,person_05/frame_000337/metadata.json,person_05/frame_000337/record.npz
frame_000338,frame_000338.jpg,338,-1.1259337663650513,-2.853696584701538,3.4482476711273193,frontal,0.0,person_05/frame_000338/ldm106_raw.csv,person_05/frame_000338/ldm106_aligned.csv,person_05/frame_000338/ldm134_raw.csv,person_05/frame_000338/ldm134_aligned.csv,person_05/frame_000338/metadata.json,person_05/frame_000338/record.npz
frame_000339,frame_000339.jpg,339,-0.3221949338912964,-2.919358015060425,3.485325336456299,frontal,0.0,person_05/frame_000339/ldm106_raw.csv,person_05/frame_000339/ldm106_aligned.csv,person_05/frame_000339/ldm134_raw.csv,person_05/frame_000339/ldm134_aligned.csv,person_05/frame_000339/metadata.json,person_05/frame_000339/record.npz
frame_000340,frame_000340.jpg,340,0.3765282332897186,-2.760525941848755,3.266160488128662,frontal,0.0,person_05/frame_000340/ldm106_raw.csv,person_05/frame_000340/ldm106_aligned.csv,person_05/frame_000340/ldm134_raw.csv,person_05/frame_000340/ldm134_aligned.csv,person_05/frame_000340/metadata.json,person_05/frame_000340/record.npz
frame_000341,frame_000341.jpg,341,2.02413558959961,-2.563382148742676,3.2626965045928955,frontal,0.0,person_05/frame_000341/ldm106_raw.csv,person_05/frame_000341/ldm106_aligned.csv,person_05/frame_000341/ldm134_raw.csv,person_05/frame_000341/ldm134_aligned.csv,person_05/frame_000341/metadata.json,person_05/frame_000341/record.npz
frame_000342,frame_000342.jpg,342,4.1843156814575195,-2.4622488021850586,3.432408094406128,frontal,0.0,person_05/frame_000342/ldm106_raw.csv,person_05/frame_000342/ldm106_aligned.csv,person_05/frame_000342/ldm134_raw.csv,person_05/frame_000342/ldm134_aligned.csv,person_05/frame_000342/metadata.json,person_05/frame_000342/record.npz
frame_000343,frame_000343.jpg,343,6.392026901245117,-2.6937522888183594,3.6324617862701416,frontal,0.0,person_05/frame_000343/ldm106_raw.csv,person_05/frame_000343/ldm106_aligned.csv,person_05/frame_000343/ldm134_raw.csv,person_05/frame_000343/ldm134_aligned.csv,person_05/frame_000343/metadata.json,person_05/frame_000343/record.npz
frame_000344,frame_000344.jpg,344,8.503318786621094,-1.493916392326355,3.557555913925171,frontal,0.0,person_05/frame_000344/ldm106_raw.csv,person_05/frame_000344/ldm106_aligned.csv,person_05/frame_000344/ldm134_raw.csv,person_05/frame_000344/ldm134_aligned.csv,person_05/frame_000344/metadata.json,person_05/frame_000344/record.npz
frame_000345,frame_000345.jpg,345,11.311302185058594,-1.1496080160140991,3.282508134841919,right_light,17.5,person_05/frame_000345/ldm106_raw.csv,person_05/frame_000345/ldm106_aligned.csv,person_05/frame_000345/ldm134_raw.csv,person_05/frame_000345/ldm134_aligned.csv,person_05/frame_000345/metadata.json,person_05/frame_000345/record.npz
frame_000346,frame_000346.jpg,346,13.728367805480955,-0.8433282971382141,3.042353630065918,right_light,17.5,person_05/frame_000346/ldm106_raw.csv,person_05/frame_000346/ldm106_aligned.csv,person_05/frame_000346/ldm134_raw.csv,person_05/frame_000346/ldm134_aligned.csv,person_05/frame_000346/metadata.json,person_05/frame_000346/record.npz
frame_000347,frame_000347.jpg,347,16.39446258544922,-0.9240909218788148,3.0486693382263184,right_light,17.5,person_05/frame_000347/ldm106_raw.csv,person_05/frame_000347/ldm106_aligned.csv,person_05/frame_000347/ldm134_raw.csv,person_05/frame_000347/ldm134_aligned.csv,person_05/frame_000347/metadata.json,person_05/frame_000347/record.npz
frame_000348,frame_000348.jpg,348,18.534177780151367,-0.8181249499320984,3.076808452606201,right_light,17.5,person_05/frame_000348/ldm106_raw.csv,person_05/frame_000348/ldm106_aligned.csv,person_05/frame_000348/ldm134_raw.csv,person_05/frame_000348/ldm134_aligned.csv,person_05/frame_000348/metadata.json,person_05/frame_000348/record.npz
frame_000349,frame_000349.jpg,349,21.451929092407227,-1.2662997245788574,2.541335344314575,right_light,17.5,person_05/frame_000349/ldm106_raw.csv,person_05/frame_000349/ldm106_aligned.csv,person_05/frame_000349/ldm134_raw.csv,person_05/frame_000349/ldm134_aligned.csv,person_05/frame_000349/metadata.json,person_05/frame_000349/record.npz
frame_000350,frame_000350.jpg,350,23.99801254272461,-0.1997198462486267,2.737004041671753,right_light,17.5,person_05/frame_000350/ldm106_raw.csv,person_05/frame_000350/ldm106_aligned.csv,person_05/frame_000350/ldm134_raw.csv,person_05/frame_000350/ldm134_aligned.csv,person_05/frame_000350/metadata.json,person_05/frame_000350/record.npz
frame_000351,frame_000351.jpg,351,27.4310245513916,-0.7150143384933472,2.393754720687866,right_mid,32.5,person_05/frame_000351/ldm106_raw.csv,person_05/frame_000351/ldm106_aligned.csv,person_05/frame_000351/ldm134_raw.csv,person_05/frame_000351/ldm134_aligned.csv,person_05/frame_000351/metadata.json,person_05/frame_000351/record.npz
frame_000352,frame_000352.jpg,352,29.995996475219727,-0.0533064231276512,2.337597370147705,right_mid,32.5,person_05/frame_000352/ldm106_raw.csv,person_05/frame_000352/ldm106_aligned.csv,person_05/frame_000352/ldm134_raw.csv,person_05/frame_000352/ldm134_aligned.csv,person_05/frame_000352/metadata.json,person_05/frame_000352/record.npz
frame_000353,frame_000353.jpg,353,31.69719886779785,0.4858896136283874,2.439277172088623,right_mid,32.5,person_05/frame_000353/ldm106_raw.csv,person_05/frame_000353/ldm106_aligned.csv,person_05/frame_000353/ldm134_raw.csv,person_05/frame_000353/ldm134_aligned.csv,person_05/frame_000353/metadata.json,person_05/frame_000353/record.npz
frame_000354,frame_000354.jpg,354,33.61647033691406,0.6130828857421875,2.428001642227173,right_mid,32.5,person_05/frame_000354/ldm106_raw.csv,person_05/frame_000354/ldm106_aligned.csv,person_05/frame_000354/ldm134_raw.csv,person_05/frame_000354/ldm134_aligned.csv,person_05/frame_000354/metadata.json,person_05/frame_000354/record.npz
frame_000355,frame_000355.jpg,355,35.37801742553711,0.332649827003479,2.255506992340088,right_mid,32.5,person_05/frame_000355/ldm106_raw.csv,person_05/frame_000355/ldm106_aligned.csv,person_05/frame_000355/ldm134_raw.csv,person_05/frame_000355/ldm134_aligned.csv,person_05/frame_000355/metadata.json,person_05/frame_000355/record.npz
frame_000356,frame_000356.jpg,356,36.60159683227539,0.6032873392105103,2.901301622390747,right_mid,32.5,person_05/frame_000356/ldm106_raw.csv,person_05/frame_000356/ldm106_aligned.csv,person_05/frame_000356/ldm134_raw.csv,person_05/frame_000356/ldm134_aligned.csv,person_05/frame_000356/metadata.json,person_05/frame_000356/record.npz
frame_000357,frame_000357.jpg,357,37.9659309387207,1.063713312149048,3.041560173034668,right_mid,32.5,person_05/frame_000357/ldm106_raw.csv,person_05/frame_000357/ldm106_aligned.csv,person_05/frame_000357/ldm134_raw.csv,person_05/frame_000357/ldm134_aligned.csv,person_05/frame_000357/metadata.json,person_05/frame_000357/record.npz
frame_000358,frame_000358.jpg,358,39.80317306518555,1.238698124885559,3.295877695083618,right_mid,32.5,person_05/frame_000358/ldm106_raw.csv,person_05/frame_000358/ldm106_aligned.csv,person_05/frame_000358/ldm134_raw.csv,person_05/frame_000358/ldm134_aligned.csv,person_05/frame_000358/metadata.json,person_05/frame_000358/record.npz
frame_000359,frame_000359.jpg,359,40.82221984863281,1.191595435142517,3.1815805435180664,right_deep,45.0,person_05/frame_000359/ldm106_raw.csv,person_05/frame_000359/ldm106_aligned.csv,person_05/frame_000359/ldm134_raw.csv,person_05/frame_000359/ldm134_aligned.csv,person_05/frame_000359/metadata.json,person_05/frame_000359/record.npz
frame_000360,frame_000360.jpg,360,42.62046432495117,1.6273266077041626,3.419541597366333,right_deep,45.0,person_05/frame_000360/ldm106_raw.csv,person_05/frame_000360/ldm106_aligned.csv,person_05/frame_000360/ldm134_raw.csv,person_05/frame_000360/ldm134_aligned.csv,person_05/frame_000360/metadata.json,person_05/frame_000360/record.npz
frame_000361,frame_000361.jpg,361,43.4369010925293,1.3778516054153442,3.4899749755859375,right_deep,45.0,person_05/frame_000361/ldm106_raw.csv,person_05/frame_000361/ldm106_aligned.csv,person_05/frame_000361/ldm134_raw.csv,person_05/frame_000361/ldm134_aligned.csv,person_05/frame_000361/metadata.json,person_05/frame_000361/record.npz
frame_000362,frame_000362.jpg,362,44.5093879699707,1.885393738746643,3.631462335586548,right_deep,45.0,person_05/frame_000362/ldm106_raw.csv,person_05/frame_000362/ldm106_aligned.csv,person_05/frame_000362/ldm134_raw.csv,person_05/frame_000362/ldm134_aligned.csv,person_05/frame_000362/metadata.json,person_05/frame_000362/record.npz
frame_000363,frame_000363.jpg,363,45.58897018432617,2.184328317642212,3.908534526824951,right_deep,45.0,person_05/frame_000363/ldm106_raw.csv,person_05/frame_000363/ldm106_aligned.csv,person_05/frame_000363/ldm134_raw.csv,person_05/frame_000363/ldm134_aligned.csv,person_05/frame_000363/metadata.json,person_05/frame_000363/record.npz
frame_000364,frame_000364.jpg,364,46.13834381103515,2.0070722103118896,3.871255397796631,right_deep,45.0,person_05/frame_000364/ldm106_raw.csv,person_05/frame_000364/ldm106_aligned.csv,person_05/frame_000364/ldm134_raw.csv,person_05/frame_000364/ldm134_aligned.csv,person_05/frame_000364/metadata.json,person_05/frame_000364/record.npz
frame_000365,frame_000365.jpg,365,46.94551086425781,1.78494393825531,3.621978759765625,right_deep,45.0,person_05/frame_000365/ldm106_raw.csv,person_05/frame_000365/ldm106_aligned.csv,person_05/frame_000365/ldm134_raw.csv,person_05/frame_000365/ldm134_aligned.csv,person_05/frame_000365/metadata.json,person_05/frame_000365/record.npz
frame_000366,frame_000366.jpg,366,47.72779083251953,1.597198486328125,3.658681869506836,right_deep,45.0,person_05/frame_000366/ldm106_raw.csv,person_05/frame_000366/ldm106_aligned.csv,person_05/frame_000366/ldm134_raw.csv,person_05/frame_000366/ldm134_aligned.csv,person_05/frame_000366/metadata.json,person_05/frame_000366/record.npz
frame_000367,frame_000367.jpg,367,48.518924713134766,1.364276885986328,3.3558688163757324,right_deep,45.0,person_05/frame_000367/ldm106_raw.csv,person_05/frame_000367/ldm106_aligned.csv,person_05/frame_000367/ldm134_raw.csv,person_05/frame_000367/ldm134_aligned.csv,person_05/frame_000367/metadata.json,person_05/frame_000367/record.npz
frame_000368,frame_000368.jpg,368,48.81388854980469,0.8190128207206726,2.996145725250244,right_deep,45.0,person_05/frame_000368/ldm106_raw.csv,person_05/frame_000368/ldm106_aligned.csv,person_05/frame_000368/ldm134_raw.csv,person_05/frame_000368/ldm134_aligned.csv,person_05/frame_000368/metadata.json,person_05/frame_000368/record.npz
frame_000369,frame_000369.jpg,369,49.79096221923828,1.511563420295715,3.636364698410034,right_deep,45.0,person_05/frame_000369/ldm106_raw.csv,person_05/frame_000369/ldm106_aligned.csv,person_05/frame_000369/ldm134_raw.csv,person_05/frame_000369/ldm134_aligned.csv,person_05/frame_000369/metadata.json,person_05/frame_000369/record.npz
frame_000370,frame_000370.jpg,370,50.29147720336914,1.878612279891968,3.79823637008667,right_profile,70.0,person_05/frame_000370/ldm106_raw.csv,person_05/frame_000370/ldm106_aligned.csv,person_05/frame_000370/ldm134_raw.csv,person_05/frame_000370/ldm134_aligned.csv,person_05/frame_000370/metadata.json,person_05/frame_000370/record.npz
frame_000371,frame_000371.jpg,371,51.39809799194336,1.539118766784668,3.586135149002075,right_profile,70.0,person_05/frame_000371/ldm106_raw.csv,person_05/frame_000371/ldm106_aligned.csv,person_05/frame_000371/ldm134_raw.csv,person_05/frame_000371/ldm134_aligned.csv,person_05/frame_000371/metadata.json,person_05/frame_000371/record.npz
frame_000372,frame_000372.jpg,372,51.74840545654297,1.1610392332077026,3.2179174423217773,right_profile,70.0,person_05/frame_000372/ldm106_raw.csv,person_05/frame_000372/ldm106_aligned.csv,person_05/frame_000372/ldm134_raw.csv,person_05/frame_000372/ldm134_aligned.csv,person_05/frame_000372/metadata.json,person_05/frame_000372/record.npz
frame_000373,frame_000373.jpg,373,52.38738250732422,1.8296316862106323,3.7764780521392822,right_profile,70.0,person_05/frame_000373/ldm106_raw.csv,person_05/frame_000373/ldm106_aligned.csv,person_05/frame_000373/ldm134_raw.csv,person_05/frame_000373/ldm134_aligned.csv,person_05/frame_000373/metadata.json,person_05/frame_000373/record.npz
frame_000374,frame_000374.jpg,374,52.753849029541016,2.2162718772888184,4.041672229766846,right_profile,70.0,person_05/frame_000374/ldm106_raw.csv,person_05/frame_000374/ldm106_aligned.csv,person_05/frame_000374/ldm134_raw.csv,person_05/frame_000374/ldm134_aligned.csv,person_05/frame_000374/metadata.json,person_05/frame_000374/record.npz
frame_000375,frame_000375.jpg,375,53.27247619628906,1.8372597694396973,3.599632501602173,right_profile,70.0,person_05/frame_000375/ldm106_raw.csv,person_05/frame_000375/ldm106_aligned.csv,person_05/frame_000375/ldm134_raw.csv,person_05/frame_000375/ldm134_aligned.csv,person_05/frame_000375/metadata.json,person_05/frame_000375/record.npz
frame_000376,frame_000376.jpg,376,53.59226989746094,2.454371452331543,4.093867778778076,right_profile,70.0,person_05/frame_000376/ldm106_raw.csv,person_05/frame_000376/ldm106_aligned.csv,person_05/frame_000376/ldm134_raw.csv,person_05/frame_000376/ldm134_aligned.csv,person_05/frame_000376/metadata.json,person_05/frame_000376/record.npz
frame_000377,frame_000377.jpg,377,53.99771499633789,1.6771159172058103,3.741144895553589,right_profile,70.0,person_05/frame_000377/ldm106_raw.csv,person_05/frame_000377/ldm106_aligned.csv,person_05/frame_000377/ldm134_raw.csv,person_05/frame_000377/ldm134_aligned.csv,person_05/frame_000377/metadata.json,person_05/frame_000377/record.npz
frame_000378,frame_000378.jpg,378,54.41769027709961,2.5988049507141113,4.4607367515563965,right_profile,70.0,person_05/frame_000378/ldm106_raw.csv,person_05/frame_000378/ldm106_aligned.csv,person_05/frame_000378/ldm134_raw.csv,person_05/frame_000378/ldm134_aligned.csv,person_05/frame_000378/metadata.json,person_05/frame_000378/record.npz
frame_000380,frame_000380.jpg,380,55.01512908935547,2.5748655796051025,4.269690990447998,right_profile,70.0,person_05/frame_000380/ldm106_raw.csv,person_05/frame_000380/ldm106_aligned.csv,person_05/frame_000380/ldm134_raw.csv,person_05/frame_000380/ldm134_aligned.csv,person_05/frame_000380/metadata.json,person_05/frame_000380/record.npz
frame_000381,frame_000381.jpg,381,55.40991973876953,2.3796463012695312,4.197916030883789,right_profile,70.0,person_05/frame_000381/ldm106_raw.csv,person_05/frame_000381/ldm106_aligned.csv,person_05/frame_000381/ldm134_raw.csv,person_05/frame_000381/ldm134_aligned.csv,person_05/frame_000381/metadata.json,person_05/frame_000381/record.npz
frame_000379,frame_000379.jpg,379,55.58790969848633,2.5834543704986572,4.51423978805542,right_profile,70.0,person_05/frame_000379/ldm106_raw.csv,person_05/frame_000379/ldm106_aligned.csv,person_05/frame_000379/ldm134_raw.csv,person_05/frame_000379/ldm134_aligned.csv,person_05/frame_000379/metadata.json,person_05/frame_000379/record.npz
frame_000382,frame_000382.jpg,382,55.62744903564453,1.88646936416626,3.830583333969116,right_profile,70.0,person_05/frame_000382/ldm106_raw.csv,person_05/frame_000382/ldm106_aligned.csv,person_05/frame_000382/ldm134_raw.csv,person_05/frame_000382/ldm134_aligned.csv,person_05/frame_000382/metadata.json,person_05/frame_000382/record.npz
